StartDateTime,EndDateTime,StartPrice,EndPrice,TotalUpVolume,TotalDownVolume,TotalVolume,Color
08/14/2024 11:08:40,08/14/2024 11:09:30,19055,19065,550,321,871,G
08/14/2024 11:09:30,08/14/2024 11:10:25,19065,19070,368,311,679,G
08/14/2024 11:10:25,08/14/2024 11:10:55,19070,19075,305,160,465,G
08/14/2024 11:10:55,08/14/2024 11:11:30,19075,19080,443,287,730,G
08/14/2024 11:11:30,08/14/2024 11:13:55,19080,19085,825,728,1553,G
08/14/2024 11:13:55,08/14/2024 11:17:15,19085,19090,1569,1453,3022,G
08/14/2024 11:17:15,08/14/2024 11:18:15,19090,19080,376,403,779,R
08/14/2024 11:18:15,08/14/2024 11:20:50,19080,19090,1047,880,1927,G
08/14/2024 11:20:50,08/14/2024 11:22:35,19090,19080,563,675,1238,R
08/14/2024 11:22:35,08/14/2024 11:25:20,19080,19090,877,891,1768,G
08/14/2024 11:25:20,08/14/2024 11:26:15,19090,19095,535,396,931,G
08/14/2024 11:26:15,08/14/2024 11:27:55,19095,19100,740,514,1254,G
08/14/2024 11:27:55,08/14/2024 11:29:50,19100,19105,1071,996,2067,G
08/14/2024 11:29:50,08/14/2024 11:30:05,19105,19110,339,187,526,G
08/14/2024 11:30:05,08/14/2024 11:31:45,19110,19115,877,871,1748,G
08/14/2024 11:31:45,08/14/2024 11:32:10,19115,19120,376,190,566,G
08/14/2024 11:32:10,08/14/2024 11:32:55,19120,19125,519,378,897,G
08/14/2024 11:32:55,08/14/2024 11:33:55,19125,19130,674,626,1300,G
08/14/2024 11:33:55,08/14/2024 11:34:10,19130,19135,350,209,559,G
08/14/2024 11:34:10,08/14/2024 11:39:30,19135,19140,2233,2183,4416,G
08/14/2024 11:39:30,08/14/2024 11:40:50,19140,19145,851,603,1454,G
08/14/2024 11:40:50,08/14/2024 11:41:00,19145,19150,184,147,331,G
08/14/2024 11:41:00,08/14/2024 11:43:00,19150,19140,1051,1257,2308,R
08/14/2024 11:43:00,08/14/2024 11:43:15,19140,19135,125,248,373,R
08/14/2024 11:43:15,08/14/2024 11:44:55,19135,19130,697,770,1467,R
08/14/2024 11:44:55,08/14/2024 11:45:40,19130,19140,442,323,765,G
08/14/2024 11:45:40,08/14/2024 11:46:30,19140,19145,242,210,452,G
08/14/2024 11:46:30,08/14/2024 11:47:15,19145,19150,228,164,392,G
08/14/2024 11:47:15,08/14/2024 11:51:00,19150,19155,1358,1496,2854,G
08/14/2024 11:51:00,08/14/2024 11:51:10,19155,19160,352,148,500,G
08/14/2024 11:51:10,08/14/2024 11:51:30,19160,19165,495,423,918,G
08/14/2024 11:51:30,08/14/2024 11:52:10,19165,19170,439,547,986,G
08/14/2024 11:52:10,08/14/2024 11:53:35,19170,19175,1119,940,2059,G
08/14/2024 11:53:35,08/14/2024 11:55:20,19175,19180,990,1028,2018,G
08/14/2024 11:55:20,08/14/2024 11:56:00,19180,19185,385,334,719,G
08/14/2024 11:56:00,08/14/2024 11:56:35,19185,19190,482,488,970,G
08/14/2024 11:56:35,08/14/2024 11:58:30,19190,19195,1239,1109,2348,G
08/14/2024 11:58:30,08/14/2024 11:58:50,19195,19200,438,305,743,G
08/14/2024 11:58:50,08/14/2024 12:00:30,19200,19190,1177,1510,2687,R
08/14/2024 12:00:30,08/14/2024 12:03:25,19190,19185,1411,1600,3011,R
08/14/2024 12:03:25,08/14/2024 12:03:50,19185,19180,358,345,703,R
08/14/2024 12:03:50,08/14/2024 12:07:15,19180,19190,1181,1028,2209,G
08/14/2024 12:07:15,08/14/2024 12:09:00,19190,19180,576,851,1427,R
08/14/2024 12:09:00,08/14/2024 12:09:05,19180,19175,53,182,235,R
08/14/2024 12:09:05,08/14/2024 12:10:05,19175,19170,453,759,1212,R
08/14/2024 12:10:05,08/14/2024 12:10:10,19170,19165,130,199,329,R
08/14/2024 12:10:10,08/14/2024 12:12:40,19165,19175,1187,1087,2274,G
08/14/2024 12:12:40,08/14/2024 12:14:20,19175,19165,495,718,1213,R
08/14/2024 12:14:20,08/14/2024 12:14:25,19165,19160,45,175,220,R
08/14/2024 12:14:25,08/14/2024 12:15:45,19160,19155,755,938,1693,R
08/14/2024 12:15:45,08/14/2024 12:15:55,19155,19150,147,232,379,R
08/14/2024 12:15:55,08/14/2024 12:16:20,19150,19145,337,414,751,R
08/14/2024 12:16:20,08/14/2024 12:16:25,19145,19140,46,100,146,R
08/14/2024 12:16:25,08/14/2024 12:16:40,19140,19135,283,550,833,R
08/14/2024 12:16:40,08/14/2024 12:16:40,19135,19130,0,0,0,R
08/14/2024 12:16:40,08/14/2024 12:17:35,19130,19125,756,782,1538,R
08/14/2024 12:17:35,08/14/2024 12:18:00,19125,19120,245,431,676,R
08/14/2024 12:18:00,08/14/2024 12:20:55,19120,19130,2112,1664,3776,G
08/14/2024 12:20:55,08/14/2024 12:21:30,19130,19120,302,475,777,R
08/14/2024 12:21:30,08/14/2024 12:22:10,19120,19115,343,414,757,R
08/14/2024 12:22:10,08/14/2024 12:22:15,19115,19110,105,287,392,R
08/14/2024 12:22:15,08/14/2024 12:22:20,19110,19105,109,130,239,R
08/14/2024 12:22:20,08/14/2024 12:23:15,19105,19100,973,953,1926,R
08/14/2024 12:23:15,08/14/2024 12:23:25,19100,19095,125,157,282,R
08/14/2024 12:23:25,08/14/2024 12:23:30,19095,19090,103,221,324,R
08/14/2024 12:23:30,08/14/2024 12:23:50,19090,19085,477,751,1228,R
08/14/2024 12:23:50,08/14/2024 12:23:50,19085,19080,0,0,0,R
08/14/2024 12:23:50,08/14/2024 12:23:50,19080,19075,0,0,0,R
08/14/2024 12:23:50,08/14/2024 12:23:55,19075,19070,167,194,361,R
08/14/2024 12:23:55,08/14/2024 12:24:10,19070,19065,461,635,1096,R
08/14/2024 12:24:10,08/14/2024 12:24:30,19065,19060,609,712,1321,R
08/14/2024 12:24:30,08/14/2024 12:25:00,19060,19070,579,372,951,G
08/14/2024 12:25:00,08/14/2024 12:25:45,19070,19060,668,934,1602,R
08/14/2024 12:25:45,08/14/2024 12:25:45,19060,19055,0,0,0,R
08/14/2024 12:25:45,08/14/2024 12:25:50,19055,19050,199,326,525,R
08/14/2024 12:25:50,08/14/2024 12:26:35,19050,19060,833,786,1619,G
08/14/2024 12:26:35,08/14/2024 12:26:50,19060,19065,242,232,474,G
08/14/2024 12:26:50,08/14/2024 12:27:05,19065,19070,256,268,524,G
08/14/2024 12:27:05,08/14/2024 12:28:15,19070,19075,820,744,1564,G
08/14/2024 12:28:15,08/14/2024 12:28:35,19075,19080,340,178,518,G
08/14/2024 12:28:35,08/14/2024 12:30:20,19080,19070,687,903,1590,R
08/14/2024 12:30:20,08/14/2024 12:30:25,19070,19065,41,51,92,R
08/14/2024 12:30:25,08/14/2024 12:32:35,19065,19075,1193,1189,2382,G
08/14/2024 12:32:35,08/14/2024 12:32:50,19075,19080,226,162,388,G
08/14/2024 12:32:50,08/14/2024 12:35:45,19080,19070,1183,1403,2586,R
08/14/2024 12:35:45,08/14/2024 12:35:55,19070,19065,179,290,469,R
08/14/2024 12:35:55,08/14/2024 12:37:05,19065,19075,471,325,796,G
08/14/2024 12:37:05,08/14/2024 12:41:00,19075,19080,1154,1040,2194,G
08/14/2024 12:41:00,08/14/2024 12:41:35,19080,19085,262,231,493,G
08/14/2024 12:41:35,08/14/2024 12:42:35,19085,19075,354,535,889,R
08/14/2024 12:42:35,08/14/2024 12:43:35,19075,19070,303,417,720,R
08/14/2024 12:43:35,08/14/2024 12:43:40,19070,19065,102,314,416,R
08/14/2024 12:43:40,08/14/2024 12:43:55,19065,19060,177,193,370,R
08/14/2024 12:43:55,08/14/2024 12:44:05,19060,19055,169,378,547,R
08/14/2024 12:44:05,08/14/2024 12:44:05,19055,19050,0,0,0,R
08/14/2024 12:44:05,08/14/2024 12:44:10,19050,19045,188,218,406,R
08/14/2024 12:44:10,08/14/2024 12:44:15,19045,19040,111,185,296,R
08/14/2024 12:44:15,08/14/2024 12:44:15,19040,19035,0,0,0,R
08/14/2024 12:44:15,08/14/2024 12:44:30,19035,19030,331,313,644,R
08/14/2024 12:44:30,08/14/2024 12:45:10,19030,19025,649,783,1432,R
08/14/2024 12:45:10,08/14/2024 12:45:45,19025,19035,581,485,1066,G
08/14/2024 12:45:45,08/14/2024 12:46:05,19035,19040,307,220,527,G
08/14/2024 12:46:05,08/14/2024 12:46:30,19040,19045,239,255,494,G
08/14/2024 12:46:30,08/14/2024 12:50:25,19045,19050,1727,1706,3433,G
08/14/2024 12:50:25,08/14/2024 12:51:45,19050,19055,526,385,911,G
08/14/2024 12:51:45,08/14/2024 12:51:50,19055,19060,72,35,107,G
08/14/2024 12:51:50,08/14/2024 12:54:15,19060,19065,838,822,1660,G
08/14/2024 12:54:15,08/14/2024 12:54:50,19065,19070,434,323,757,G
08/14/2024 12:54:50,08/14/2024 12:56:50,19070,19060,609,724,1333,R
08/14/2024 12:56:50,08/14/2024 12:58:10,19060,19070,489,423,912,G
08/14/2024 12:58:10,08/14/2024 13:00:05,19070,19060,687,725,1412,R
08/14/2024 13:00:05,08/14/2024 13:02:10,19060,19070,499,455,954,G
08/14/2024 13:02:10,08/14/2024 13:02:55,19070,19075,288,176,464,G
08/14/2024 13:02:55,08/14/2024 13:05:55,19075,19080,1070,1069,2139,G
08/14/2024 13:05:55,08/14/2024 13:06:10,19080,19085,385,180,565,G
08/14/2024 13:06:10,08/14/2024 13:06:15,19085,19090,161,83,244,G
08/14/2024 13:06:15,08/14/2024 13:06:55,19090,19095,555,413,968,G
08/14/2024 13:06:55,08/14/2024 13:07:55,19095,19100,739,573,1312,G
08/14/2024 13:07:55,08/14/2024 13:08:50,19100,19090,375,605,980,R
08/14/2024 13:08:50,08/14/2024 13:10:10,19090,19085,504,613,1117,R
08/14/2024 13:10:10,08/14/2024 13:10:30,19085,19080,145,312,457,R
08/14/2024 13:10:30,08/14/2024 13:10:55,19080,19075,222,391,613,R
08/14/2024 13:10:55,08/14/2024 13:10:55,19075,19070,0,0,0,R
08/14/2024 13:10:55,08/14/2024 13:11:00,19070,19065,104,205,309,R
08/14/2024 13:11:00,08/14/2024 13:11:05,19065,19060,96,166,262,R
08/14/2024 13:11:05,08/14/2024 13:11:10,19060,19055,93,154,247,R
08/14/2024 13:11:10,08/14/2024 13:11:25,19055,19065,296,181,477,G
08/14/2024 13:11:25,08/14/2024 13:12:15,19065,19070,541,372,913,G
08/14/2024 13:12:15,08/14/2024 13:13:20,19070,19075,380,306,686,G
08/14/2024 13:13:20,08/14/2024 13:15:05,19075,19080,519,394,913,G
08/14/2024 13:15:05,08/14/2024 13:16:35,19080,19085,483,529,1012,G
08/14/2024 13:16:35,08/14/2024 13:17:00,19085,19090,270,150,420,G
08/14/2024 13:17:00,08/14/2024 13:18:15,19090,19080,321,479,800,R
08/14/2024 13:18:15,08/14/2024 13:18:20,19080,19075,31,61,92,R
08/14/2024 13:18:20,08/14/2024 13:19:20,19075,19085,362,207,569,G
08/14/2024 13:19:20,08/14/2024 13:19:35,19085,19090,174,68,242,G
08/14/2024 13:19:35,08/14/2024 13:20:20,19090,19080,181,281,462,R
08/14/2024 13:20:20,08/14/2024 13:21:10,19080,19090,280,192,472,G
08/14/2024 13:21:10,08/14/2024 13:22:35,19090,19080,349,398,747,R
08/14/2024 13:22:35,08/14/2024 13:22:50,19080,19075,126,198,324,R
08/14/2024 13:22:50,08/14/2024 13:23:05,19075,19070,183,319,502,R
08/14/2024 13:23:05,08/14/2024 13:24:05,19070,19080,454,508,962,G
08/14/2024 13:24:05,08/14/2024 13:27:20,19080,19070,515,576,1091,R
08/14/2024 13:27:20,08/14/2024 13:27:40,19070,19065,98,211,309,R
08/14/2024 13:27:40,08/14/2024 13:28:45,19065,19075,401,305,706,G
08/14/2024 13:28:45,08/14/2024 13:28:50,19075,19080,88,18,106,G
08/14/2024 13:28:50,08/14/2024 13:29:55,19080,19085,391,310,701,G
08/14/2024 13:29:55,08/14/2024 13:31:30,19085,19090,620,533,1153,G
08/14/2024 13:31:30,08/14/2024 13:31:35,19090,19095,195,39,234,G
08/14/2024 13:31:35,08/14/2024 13:34:10,19095,19085,671,746,1417,R
08/14/2024 13:34:10,08/14/2024 13:35:35,19085,19095,384,277,661,G
08/14/2024 13:35:35,08/14/2024 13:36:35,19095,19085,163,254,417,R
08/14/2024 13:36:35,08/14/2024 13:37:20,19085,19080,136,240,376,R
08/14/2024 13:37:20,08/14/2024 13:37:35,19080,19075,80,155,235,R
08/14/2024 13:37:35,08/14/2024 13:42:00,19075,19070,974,1283,2257,R
08/14/2024 13:42:00,08/14/2024 13:42:05,19070,19065,34,133,167,R
08/14/2024 13:42:05,08/14/2024 13:42:10,19065,19060,51,120,171,R
08/14/2024 13:42:10,08/14/2024 13:42:15,19060,19055,38,79,117,R
08/14/2024 13:42:15,08/14/2024 13:42:45,19055,19065,271,192,463,G
08/14/2024 13:42:45,08/14/2024 13:42:55,19065,19070,95,53,148,G
08/14/2024 13:42:55,08/14/2024 13:43:20,19070,19075,157,100,257,G
08/14/2024 13:43:20,08/14/2024 13:44:00,19075,19080,255,173,428,G
08/14/2024 13:44:00,08/14/2024 13:47:20,19080,19085,667,694,1361,G
08/14/2024 13:47:20,08/14/2024 13:51:25,19085,19075,895,1008,1903,R
08/14/2024 13:51:25,08/14/2024 13:51:40,19075,19070,59,98,157,R
08/14/2024 13:51:40,08/14/2024 13:53:10,19070,19080,351,274,625,G
08/14/2024 13:53:10,08/14/2024 13:53:50,19080,19085,112,101,213,G
08/14/2024 13:53:50,08/14/2024 13:56:00,19085,19090,593,416,1009,G
08/14/2024 13:56:00,08/14/2024 13:59:30,19090,19080,624,794,1418,R
08/14/2024 13:59:30,08/14/2024 13:59:45,19080,19075,68,144,212,R
08/14/2024 13:59:45,08/14/2024 14:00:10,19075,19070,213,346,559,R
08/14/2024 14:00:10,08/14/2024 14:00:25,19070,19065,137,247,384,R
08/14/2024 14:00:25,08/14/2024 14:00:25,19065,19060,0,0,0,R
08/14/2024 14:00:25,08/14/2024 14:00:30,19060,19055,98,148,246,R
08/14/2024 14:00:30,08/14/2024 14:00:30,19055,19050,0,0,0,R
08/14/2024 14:00:30,08/14/2024 14:01:25,19050,19060,806,691,1497,G
08/14/2024 14:01:25,08/14/2024 14:01:50,19060,19050,180,283,463,R
08/14/2024 14:01:50,08/14/2024 14:02:40,19050,19060,519,297,816,G
08/14/2024 14:02:40,08/14/2024 14:02:55,19060,19065,147,78,225,G
08/14/2024 14:02:55,08/14/2024 14:03:25,19065,19070,154,132,286,G
08/14/2024 14:03:25,08/14/2024 14:04:20,19070,19060,226,372,598,R
08/14/2024 14:04:20,08/14/2024 14:05:40,19060,19070,385,284,669,G
08/14/2024 14:05:40,08/14/2024 14:16:10,19070,19075,2194,2126,4320,G
08/14/2024 14:16:10,08/14/2024 14:17:20,19075,19065,260,372,632,R
08/14/2024 14:17:20,08/14/2024 14:18:25,19065,19075,339,284,623,G
08/14/2024 14:18:25,08/14/2024 14:20:55,19075,19080,673,633,1306,G
08/14/2024 14:20:55,08/14/2024 14:21:10,19080,19085,152,154,306,G
08/14/2024 14:21:10,08/14/2024 14:23:30,19085,19090,598,478,1076,G
08/14/2024 14:23:30,08/14/2024 14:24:15,19090,19080,121,198,319,R
08/14/2024 14:24:15,08/14/2024 14:31:00,19080,19090,1226,1120,2346,G
08/14/2024 14:31:00,08/14/2024 14:33:00,19090,19080,390,501,891,R
08/14/2024 14:33:00,08/14/2024 14:35:40,19080,19075,692,697,1389,R
08/14/2024 14:35:40,08/14/2024 14:37:45,19075,19085,775,673,1448,G
08/14/2024 14:37:45,08/14/2024 14:39:05,19085,19090,277,220,497,G
08/14/2024 14:39:05,08/14/2024 14:41:20,19090,19080,455,663,1118,R
08/14/2024 14:41:20,08/14/2024 14:47:05,19080,19075,1049,1036,2085,R
08/14/2024 14:47:05,08/14/2024 14:52:00,19075,19085,850,851,1701,G
08/14/2024 14:52:00,08/14/2024 14:52:30,19085,19090,214,106,320,G
08/14/2024 14:52:30,08/14/2024 14:53:30,19090,19095,313,240,553,G
08/14/2024 14:53:30,08/14/2024 14:57:40,19095,19100,1141,928,2069,G
08/14/2024 14:57:40,08/14/2024 14:57:45,19100,19105,129,98,227,G
08/14/2024 14:57:45,08/14/2024 14:58:30,19105,19110,544,449,993,G
08/14/2024 14:58:30,08/14/2024 15:01:05,19110,19100,1050,1271,2321,R
08/14/2024 15:01:05,08/14/2024 15:08:55,19100,19095,1694,1858,3552,R
08/14/2024 15:08:55,08/14/2024 15:09:30,19095,19090,167,321,488,R
08/14/2024 15:09:30,08/14/2024 15:09:55,19090,19085,94,270,364,R
08/14/2024 15:09:55,08/14/2024 15:10:50,19085,19080,236,375,611,R
08/14/2024 15:10:50,08/14/2024 15:11:55,19080,19075,449,454,903,R
08/14/2024 15:11:55,08/14/2024 15:13:35,19075,19070,471,591,1062,R
08/14/2024 15:13:35,08/14/2024 15:13:45,19070,19065,111,158,269,R
08/14/2024 15:13:45,08/14/2024 15:14:05,19065,19060,165,174,339,R
08/14/2024 15:14:05,08/14/2024 15:14:10,19060,19055,84,176,260,R
08/14/2024 15:14:10,08/14/2024 15:14:15,19055,19050,211,227,438,R
08/14/2024 15:14:15,08/14/2024 15:14:20,19050,19045,103,188,291,R
08/14/2024 15:14:20,08/14/2024 15:15:25,19045,19055,660,508,1168,G
08/14/2024 15:15:25,08/14/2024 15:16:20,19055,19045,396,345,741,R
08/14/2024 15:16:20,08/14/2024 15:17:00,19045,19055,377,372,749,G
08/14/2024 15:17:00,08/14/2024 15:17:10,19055,19060,150,118,268,G
08/14/2024 15:17:10,08/14/2024 15:22:15,19060,19050,1447,1584,3031,R
08/14/2024 15:22:15,08/14/2024 15:23:10,19050,19060,275,157,432,G
08/14/2024 15:23:10,08/14/2024 15:26:30,19060,19065,971,821,1792,G
08/14/2024 15:26:30,08/14/2024 15:32:40,19065,19055,1598,1678,3276,R
08/14/2024 15:32:40,08/14/2024 15:33:10,19055,19050,227,225,452,R
08/14/2024 15:33:10,08/14/2024 15:36:10,19050,19060,952,736,1688,G
08/14/2024 15:36:10,08/14/2024 15:41:15,19060,19065,1287,1052,2339,G
08/14/2024 15:41:15,08/14/2024 15:41:55,19065,19070,283,153,436,G
08/14/2024 15:41:55,08/14/2024 15:42:40,19070,19075,321,238,559,G
08/14/2024 15:42:40,08/14/2024 15:43:50,19075,19080,400,314,714,G
08/14/2024 15:43:50,08/14/2024 15:48:05,19080,19085,1238,1055,2293,G
08/14/2024 15:48:05,08/14/2024 15:49:30,19085,19090,623,598,1221,G
08/14/2024 15:49:30,08/14/2024 15:50:05,19090,19095,512,353,865,G
08/14/2024 15:50:05,08/14/2024 15:50:05,19095,19100,0,0,0,G
08/14/2024 15:50:05,08/14/2024 15:51:00,19100,19090,490,665,1155,R
08/14/2024 15:51:00,08/14/2024 15:51:05,19090,19085,85,123,208,R
08/14/2024 15:51:05,08/14/2024 15:51:55,19085,19095,510,427,937,G
08/14/2024 15:51:55,08/14/2024 15:52:50,19095,19100,369,295,664,G
08/14/2024 15:52:50,08/14/2024 15:54:05,19100,19105,767,671,1438,G
08/14/2024 15:54:05,08/14/2024 15:54:05,19105,19110,0,0,0,G
08/14/2024 15:54:05,08/14/2024 15:54:20,19110,19115,268,156,424,G
08/14/2024 15:54:20,08/14/2024 15:54:40,19115,19120,410,285,695,G
08/14/2024 15:54:40,08/14/2024 15:54:55,19120,19125,529,338,867,G
08/14/2024 15:54:55,08/14/2024 15:55:05,19125,19130,428,477,905,G
08/14/2024 15:55:05,08/14/2024 15:55:15,19130,19135,236,167,403,G
08/14/2024 15:55:15,08/14/2024 15:55:20,19135,19140,157,78,235,G
08/14/2024 15:55:20,08/14/2024 15:57:05,19140,19130,1436,1878,3314,R
08/14/2024 15:57:05,08/14/2024 15:57:10,19130,19125,92,140,232,R
08/14/2024 15:57:10,08/14/2024 15:57:15,19125,19120,53,78,131,R
08/14/2024 15:57:15,08/14/2024 15:58:05,19120,19130,570,526,1096,G
08/14/2024 15:58:05,08/14/2024 15:58:25,19130,19135,304,298,602,G
08/14/2024 15:58:25,08/14/2024 15:59:20,19135,19125,905,1335,2240,R
08/14/2024 15:59:20,08/14/2024 15:59:40,19125,19120,702,981,1683,R
08/14/2024 15:59:40,08/14/2024 15:59:40,19120,19115,0,0,0,R
08/14/2024 15:59:40,08/14/2024 16:00:00,19115,19110,1485,1796,3281,R
08/14/2024 16:00:00,08/14/2024 16:01:15,19110,19120,1637,1455,3092,G
08/14/2024 16:01:15,08/14/2024 16:01:35,19120,19125,135,105,240,G
08/14/2024 16:01:35,08/14/2024 16:05:55,19125,19130,1867,1458,3325,G
08/14/2024 16:05:55,08/14/2024 16:07:00,19130,19135,246,204,450,G
08/14/2024 16:07:00,08/14/2024 16:07:15,19135,19140,155,109,264,G
08/14/2024 16:07:15,08/14/2024 16:07:55,19140,19145,177,109,286,G
08/14/2024 16:07:55,08/14/2024 16:10:25,19145,19150,528,448,976,G
08/14/2024 16:10:25,08/14/2024 16:14:25,19150,19155,586,543,1129,G
08/14/2024 16:14:25,08/14/2024 16:15:30,19155,19160,282,194,476,G
08/14/2024 16:15:30,08/14/2024 16:32:50,19160,19150,776,939,1715,R
08/14/2024 16:32:50,08/14/2024 16:33:20,19150,19145,56,80,136,R
08/14/2024 16:33:20,08/14/2024 16:37:25,19145,19140,302,208,510,R
08/14/2024 16:37:25,08/14/2024 18:08:10,19140,19135,870,882,1752,R
08/14/2024 18:08:10,08/14/2024 18:11:40,19135,19145,52,23,75,G
08/14/2024 18:11:40,08/14/2024 18:15:35,19145,19135,39,77,116,R
08/14/2024 18:15:35,08/14/2024 18:26:30,19135,19130,129,209,338,R
08/14/2024 18:26:30,08/14/2024 18:26:35,19130,19125,2,22,24,R
08/14/2024 18:26:35,08/14/2024 19:01:15,19125,19135,388,430,818,G
08/14/2024 19:01:15,08/14/2024 19:03:15,19135,19140,82,46,128,G
08/14/2024 19:03:15,08/14/2024 19:07:35,19140,19145,127,73,200,G
08/14/2024 19:07:35,08/14/2024 19:19:15,19145,19135,117,188,305,R
08/14/2024 19:19:15,08/14/2024 19:30:40,19135,19130,104,130,234,R
08/14/2024 19:30:40,08/14/2024 19:31:00,19130,19125,21,35,56,R
08/14/2024 19:31:00,08/14/2024 19:31:55,19125,19120,58,115,173,R
08/14/2024 19:31:55,08/14/2024 19:32:05,19120,19115,38,70,108,R
08/14/2024 19:32:05,08/14/2024 19:47:00,19115,19110,387,432,819,R
08/14/2024 19:47:00,08/14/2024 19:47:10,19110,19105,23,116,139,R
08/14/2024 19:47:10,08/14/2024 20:04:10,19105,19115,343,339,682,G
08/14/2024 20:04:10,08/14/2024 20:07:00,19115,19120,97,73,170,G
08/14/2024 20:07:00,08/14/2024 20:08:20,19120,19125,53,40,93,G
08/14/2024 20:08:20,08/14/2024 20:15:15,19125,19130,215,139,354,G
08/14/2024 20:15:15,08/14/2024 20:21:20,19130,19135,243,183,426,G
08/14/2024 20:21:20,08/14/2024 20:24:20,19135,19140,174,82,256,G
08/14/2024 20:24:20,08/14/2024 20:24:30,19140,19145,69,25,94,G
08/14/2024 20:24:30,08/14/2024 20:27:25,19145,19135,79,128,207,R
08/14/2024 20:27:25,08/14/2024 20:34:40,19135,19145,233,193,426,G
08/14/2024 20:34:40,08/14/2024 20:35:20,19145,19150,178,54,232,G
08/14/2024 20:35:20,08/14/2024 20:35:25,19150,19155,35,20,55,G
08/14/2024 20:35:25,08/14/2024 20:49:20,19155,19160,543,456,999,G
08/14/2024 20:49:20,08/14/2024 20:52:05,19160,19165,176,98,274,G
08/14/2024 20:52:05,08/14/2024 20:53:10,19165,19170,127,51,178,G
08/14/2024 20:53:10,08/14/2024 21:02:10,19170,19160,262,243,505,R
08/14/2024 21:02:10,08/14/2024 21:07:40,19160,19170,152,112,264,G
08/14/2024 21:07:40,08/14/2024 21:07:55,19170,19175,116,22,138,G
08/14/2024 21:07:55,08/14/2024 21:09:50,19175,19165,77,90,167,R
08/14/2024 21:09:50,08/14/2024 21:15:15,19165,19160,121,152,273,R
08/14/2024 21:15:15,08/14/2024 21:19:50,19160,19155,155,221,376,R
08/14/2024 21:19:50,08/14/2024 21:26:20,19155,19150,189,273,462,R
08/14/2024 21:26:20,08/14/2024 21:32:55,19150,19160,225,145,370,G
08/14/2024 21:32:55,08/14/2024 21:34:35,19160,19150,87,190,277,R
08/14/2024 21:34:35,08/14/2024 21:41:15,19150,19160,151,96,247,G
08/14/2024 21:41:15,08/14/2024 21:42:35,19160,19165,46,21,67,G
08/14/2024 21:42:35,08/14/2024 21:43:55,19165,19170,45,46,91,G
08/14/2024 21:43:55,08/14/2024 21:51:35,19170,19160,82,146,228,R
08/14/2024 21:51:35,08/14/2024 22:00:35,19160,19170,122,102,224,G
08/14/2024 22:00:35,08/14/2024 22:03:10,19170,19160,34,57,91,R
08/14/2024 22:03:10,08/14/2024 22:07:40,19160,19170,93,80,173,G
08/14/2024 22:07:40,08/14/2024 22:10:30,19170,19175,124,80,204,G
08/14/2024 22:10:30,08/14/2024 22:11:20,19175,19180,184,65,249,G
08/14/2024 22:11:20,08/14/2024 22:11:20,19180,19185,0,0,0,G
08/14/2024 22:11:20,08/14/2024 22:20:05,19185,19190,290,281,571,G
08/14/2024 22:20:05,08/14/2024 22:28:25,19190,19195,265,208,473,G
08/14/2024 22:28:25,08/14/2024 22:38:00,19195,19200,827,469,1296,G
08/14/2024 22:38:00,08/14/2024 22:38:00,19200,19205,0,0,0,G
08/14/2024 22:38:00,08/14/2024 22:38:00,19205,19210,0,0,0,G
08/14/2024 22:38:00,08/14/2024 22:54:00,19210,19215,701,732,1433,G
08/14/2024 22:54:00,08/14/2024 23:09:40,19215,19205,495,475,970,R
08/14/2024 23:09:40,08/14/2024 23:32:05,19205,19215,450,370,820,G
08/14/2024 23:32:05,08/14/2024 23:36:20,19215,19220,218,164,382,G
08/14/2024 23:36:20,08/15/2024 00:36:50,19220,19210,892,905,1797,R
08/15/2024 00:36:50,08/15/2024 01:03:05,19210,19205,366,360,726,R
08/15/2024 01:03:05,08/15/2024 01:04:45,19205,19200,97,205,302,R
08/15/2024 01:04:45,08/15/2024 01:15:50,19200,19195,283,306,589,R
08/15/2024 01:15:50,08/15/2024 01:22:00,19195,19190,134,165,299,R
08/15/2024 01:22:00,08/15/2024 01:22:20,19190,19185,38,85,123,R
08/15/2024 01:22:20,08/15/2024 01:39:30,19185,19195,512,492,1004,G
08/15/2024 01:39:30,08/15/2024 01:43:25,19195,19185,89,138,227,R
08/15/2024 01:43:25,08/15/2024 01:45:15,19185,19180,64,103,167,R
08/15/2024 01:45:15,08/15/2024 01:47:35,19180,19175,60,94,154,R
08/15/2024 01:47:35,08/15/2024 01:53:20,19175,19185,236,273,509,G
08/15/2024 01:53:20,08/15/2024 02:10:40,19185,19175,449,518,967,R
08/15/2024 02:10:40,08/15/2024 02:20:10,19175,19170,180,284,464,R
08/15/2024 02:20:10,08/15/2024 02:21:05,19170,19165,156,121,277,R
08/15/2024 02:21:05,08/15/2024 02:21:30,19165,19160,113,192,305,R
08/15/2024 02:21:30,08/15/2024 02:22:15,19160,19155,87,194,281,R
08/15/2024 02:22:15,08/15/2024 02:22:15,19155,19150,0,0,0,R
08/15/2024 02:22:15,08/15/2024 02:33:35,19150,19160,516,620,1136,G
08/15/2024 02:33:35,08/15/2024 02:36:10,19160,19165,92,55,147,G
08/15/2024 02:36:10,08/15/2024 02:38:20,19165,19170,181,95,276,G
08/15/2024 02:38:20,08/15/2024 02:38:55,19170,19175,82,56,138,G
08/15/2024 02:38:55,08/15/2024 02:46:25,19175,19165,297,422,719,R
